DEPENDENCIA,CONTA,CLASSE,N║ BMP,NOMECLATURA/COMPONENTE,N║ SERIE,N║ PN,N║ SISPAT,FCG,EIQUETA MET┴LICA,QTD,VL. ATUALIZ.,VL. DEPREC. ACUM.,VL. LIQUIDO,SITUACAO
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55269,867516,Mesa Sendo 1 Delta Atendimento Med 155x120x060  1 Delta Med 180x080x060 Especial E 1 Med 160x068,,,55269001,55269,,1,"1435,5","814,41","621,09",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55269,867517,Mesa Sendo 1 Delta Atendimento Med 155x120x060  1 Delta Med 180x080x060 Especial E 1 Med 160x068,,,55269002,55269,,1,"1435,5","814,41","621,09",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55269,867518,Mesa Sendo 1 Delta Atendimento Med 155x120x060  1 Delta Med 180x080x060 Especial E 1 Med 160x068,,,55269003,55269,,1,"1435,5","814,41","621,09",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55270,867519,Gaveteiro Tipo Volante Misto,,,55270001,55270,,1,"544,5","308,96","235,54",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55270,867522,Gaveteiro Tipo Volante Misto,,,55270002,55270,,1,"544,5","308,96","235,54",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53719,867782,"Mesa ComponÝvel Sem Gaveteiros Tampo Em Aglomerado Revestido Em Laminado Melaminico PadrŃo Cinza Medindo 1660 X 740 X 750 Mm , FabricašŃo Cicopal , Modelo 167475 .",,,53719001,53719,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53719,867783,"Mesa ComponÝvel Sem Gaveteiros Tampo Em Aglomerado Revestido Em Laminado Melaminico PadrŃo Cinza Medindo 1660 X 740 X 750 Mm , FabricašŃo Cicopal , Modelo 167475 .",,,53719002,53719,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53719,867784,"Mesa ComponÝvel Sem Gaveteiros Tampo Em Aglomerado Revestido Em Laminado Melaminico PadrŃo Cinza Medindo 1660 X 740 X 750 Mm , FabricašŃo Cicopal , Modelo 167475 .",,,53719003,53719,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53719,867785,"Mesa ComponÝvel Sem Gaveteiros Tampo Em Aglomerado Revestido Em Laminado Melaminico PadrŃo Cinza Medindo 1660 X 740 X 750 Mm , FabricašŃo Cicopal , Modelo 167475 .",,,53719004,53719,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53719,867786,"Mesa ComponÝvel Sem Gaveteiros Tampo Em Aglomerado Revestido Em Laminado Melaminico PadrŃo Cinza Medindo 1660 X 740 X 750 Mm , FabricašŃo Cicopal , Modelo 167475 .",,,53719005,53719,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53720,867793,"Mesa Componivel Sem Gaveteiros Med 1,46 X 074 X 075 M, Fabricacao Cicopal.",,,53720001,53720,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53720,867794,"Mesa Componivel Sem Gaveteiros Med 1,46 X 074 X 075 M, Fabricacao Cicopal.",,,53720002,53720,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53720,867795,"Mesa Componivel Sem Gaveteiros Med 1,46 X 074 X 075 M, Fabricacao Cicopal.",,,53720003,53720,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53720,867796,"Mesa Componivel Sem Gaveteiros Med 1,46 X 074 X 075 M, Fabricacao Cicopal.",,,53720004,53720,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53720,867797,"Mesa Componivel Sem Gaveteiros Med 1,46 X 074 X 075 M, Fabricacao Cicopal.",,,53720005,53720,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53720,867798,"Mesa Componivel Sem Gaveteiros Med 1,46 X 074 X 075 M, Fabricacao Cicopal.",,,53720006,53720,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53720,867799,"Mesa Componivel Sem Gaveteiros Med 1,46 X 074 X 075 M, Fabricacao Cicopal.",,,53720007,53720,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53722,868050,Mesa Tipo Reuniao Redonda Tampo Em Aglomerado Revestimento Em Laminado Melaminico Padrao Cinza Perfil De Protešao Em Pvc Semi Rigido Medindo 1200x750 Fabricašao Cicopal Modelo 12075-R.,,,53722001,53722,,1,44,"24,75","19,25",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53722,868051,Mesa Tipo Reuniao Redonda Tampo Em Aglomerado Revestimento Em Laminado Melaminico Padrao Cinza Perfil De Protešao Em Pvc Semi Rigido Medindo 1200x750 Fabricašao Cicopal Modelo 12075-R.,,,53722002,53722,,1,44,"24,75","19,25",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53723,868052,Mesa Para Maquina Tampo Em Aglomerado Revestido Em Laminado Padrao Cinza Medindo 680 X460 X 680mm Fabricašao Cicopal Modelo 064668.,,,53723001,53723,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53723,868053,Mesa Para Maquina Tampo Em Aglomerado Revestido Em Laminado Padrao Cinza Medindo 680 X460 X 680mm Fabricašao Cicopal Modelo 064668.,,,53723002,53723,,1,14,"8,25","5,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53725,868054,Gaveteiro Volante Corpo Em Metal Com Pintura Eletrostatica Cicopal Gv-3 Cinza/Grafite.,,,53725001,53725,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53725,868055,Gaveteiro Volante Corpo Em Metal Com Pintura Eletrostatica Cicopal Gv-3 Cinza/Grafite.,,,53725002,53725,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53725,868056,Gaveteiro Volante Corpo Em Metal Com Pintura Eletrostatica Cicopal Gv-3 Cinza/Grafite.,,,53725003,53725,,1,20,"11,25","8,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53730,868057,Armašao Para Pasta Suspensas Tamanho Oficio Com Divisao Central Formado 1 Ala Para Arquivamento Acoplavel Em Armarios A-1600/730m Fabricašao Cicopal Modelo Gpsa.,,,53730001,53730,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53730,868058,Armašao Para Pasta Suspensas Tamanho Oficio Com Divisao Central Formado 1 Ala Para Arquivamento Acoplavel Em Armarios A-1600/730m Fabricašao Cicopal Modelo Gpsa.,,,53730002,53730,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53730,868059,Armašao Para Pasta Suspensas Tamanho Oficio Com Divisao Central Formado 1 Ala Para Arquivamento Acoplavel Em Armarios A-1600/730m Fabricašao Cicopal Modelo Gpsa.,,,53730003,53730,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53730,868060,Armašao Para Pasta Suspensas Tamanho Oficio Com Divisao Central Formado 1 Ala Para Arquivamento Acoplavel Em Armarios A-1600/730m Fabricašao Cicopal Modelo Gpsa.,,,53730004,53730,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53730,868061,Armašao Para Pasta Suspensas Tamanho Oficio Com Divisao Central Formado 1 Ala Para Arquivamento Acoplavel Em Armarios A-1600/730m Fabricašao Cicopal Modelo Gpsa.,,,53730005,53730,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53731,868063,Poltrona Tipo Presidente J.Mikawa 690/Capri Padrao Ca/Cinza Costura Horizontais.,,,53731001,53731,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53731,868064,Poltrona Tipo Presidente J.Mikawa 690/Capri Padrao Ca/Cinza Costura Horizontais.,,,53731002,53731,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53731,868065,Poltrona Tipo Presidente J.Mikawa 690/Capri Padrao Ca/Cinza Costura Horizontais.,,,53731003,53731,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53731,868066,Poltrona Tipo Presidente J.Mikawa 690/Capri Padrao Ca/Cinza Costura Horizontais.,,,53731004,53731,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55649,868077,Gaveteiro Tipo Volante Marca M W3 Modelo M4042,,,55649001,55649,,1,389,"220,48","168,52",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55649,868078,Gaveteiro Tipo Volante Marca M W3 Modelo M4042,,,55649002,55649,,1,389,"220,48","168,52",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55649,868079,Gaveteiro Tipo Volante Marca M W3 Modelo M4042,,,55649003,55649,,1,389,"220,48","168,52",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55649,868080,Gaveteiro Tipo Volante Marca M W3 Modelo M4042,,,55649004,55649,,1,389,"220,48","168,52",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55649,868081,Gaveteiro Tipo Volante Marca M W3 Modelo M4042,,,55649005,55649,,1,389,"220,48","168,52",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55649,868082,Gaveteiro Tipo Volante Marca M W3 Modelo M4042,,,55649006,55649,,1,389,"220,48","168,52",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55651,868083,Cadeira Tipo Giratoria Marca Martiflex Modelo Digitador C/ Bracos 5 Pes C/ Rodizios Regulagem A Gas,,,55651001,55651,,1,391,"221,97","169,03",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55651,868084,Cadeira Tipo Giratoria Marca Martiflex Modelo Digitador C/ Bracos 5 Pes C/ Rodizios Regulagem A Gas,,,55651002,55651,,1,391,"221,97","169,03",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55651,868085,Cadeira Tipo Giratoria Marca Martiflex Modelo Digitador C/ Bracos 5 Pes C/ Rodizios Regulagem A Gas,,,55651003,55651,,1,391,"221,97","169,03",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55651,868086,Cadeira Tipo Giratoria Marca Martiflex Modelo Digitador C/ Bracos 5 Pes C/ Rodizios Regulagem A Gas,,,55651004,55651,,1,391,"221,97","169,03",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55651,868087,Cadeira Tipo Giratoria Marca Martiflex Modelo Digitador C/ Bracos 5 Pes C/ Rodizios Regulagem A Gas,,,55651005,55651,,1,391,"221,97","169,03",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55651,868088,Cadeira Tipo Giratoria Marca Martiflex Modelo Digitador C/ Bracos 5 Pes C/ Rodizios Regulagem A Gas,,,55651006,55651,,1,391,"221,97","169,03",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,41289,868120,"Arquivo Alto Martinucci, Mod. 2496, Corpo Em Madeira Revestimento Total Em Laminado Melaminico, PadrŃo Cinza, Dotado De 4 Gavetas Telescˇpicas Em Ašo Preto Para Pasta Suspensa, Tam. OfÝcio, Painel Em Madeira Med. 1,27 X 0,45 X 0,54m.",,,41289001,41289,,1,29,"16,5","12,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,41291,868121,Conexao Angular De 90g Cicopal Cnx Para Mesas De 740mm Padrao Cinza Grafite,,,41291001,41291,,1,12,"6,75","5,25",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,41291,868122,Conexao Angular De 90g Cicopal Cnx Para Mesas De 740mm Padrao Cinza Grafite,,,41291002,41291,,1,12,"6,75","5,25",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,41314,868123,"Mesa P/ Maquina Cicopal, Mod. 064668 Padrao Cinza/Grafite Dotada De RodÝzios, Duplos De Nylon Med. 0,68 X 0,46 X 0,68m.",,,41314001,41314,,1,23,"12,75","10,25",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,41381,868137,Poltrona Tipo Presidente Ergometrica Revestida Em Tecido Vinho Marca J.Mikawa,,,41381001,41381,,1,33,"18,75","14,25",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868165,Cadeira Fixa Mod 072 Giroflex,,,42461001,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868166,Cadeira Fixa Mod 072 Giroflex,,,42461002,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868167,Cadeira Fixa Mod 072 Giroflex,,,42461003,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868168,Cadeira Fixa Mod 072 Giroflex,,,42461004,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868169,Cadeira Fixa Mod 072 Giroflex,,,42461005,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868170,Cadeira Fixa Mod 072 Giroflex,,,42461006,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868171,Cadeira Fixa Mod 072 Giroflex,,,42461007,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868172,Cadeira Fixa Mod 072 Giroflex,,,42461008,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868173,Cadeira Fixa Mod 072 Giroflex,,,42461009,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868174,Cadeira Fixa Mod 072 Giroflex,,,42461010,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42461,868175,Cadeira Fixa Mod 072 Giroflex,,,42461011,42461,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53732,868351,Poltrona Tipo Diretoe Espaldar Medio J.Mikawa 959/Capri Padrao Ca/Cinza Costuras Horizontais.,,,53732002,53732,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53732,868352,Poltrona Tipo Diretoe Espaldar Medio J.Mikawa 959/Capri Padrao Ca/Cinza Costuras Horizontais.,,,53732003,53732,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53732,868353,Poltrona Tipo Diretoe Espaldar Medio J.Mikawa 959/Capri Padrao Ca/Cinza Costuras Horizontais.,,,53732004,53732,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53732,868354,Poltrona Tipo Diretoe Espaldar Medio J.Mikawa 959/Capri Padrao Ca/Cinza Costuras Horizontais.,,,53732005,53732,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868355,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733001,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53731,868356,Poltrona Tipo Presidente J.Mikawa 690/Capri Padrao Ca/Cinza Costura Horizontais.,,,53731005,53731,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53732,868357,Poltrona Tipo Diretoe Espaldar Medio J.Mikawa 959/Capri Padrao Ca/Cinza Costuras Horizontais.,,,53732001,53732,,1,10,6,4,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868358,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733002,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868359,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733003,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868360,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733004,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868361,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733005,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868362,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733006,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868363,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733007,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868364,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733008,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868365,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733009,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868366,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733010,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868367,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733011,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868368,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733012,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868369,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733013,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868370,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733014,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868371,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733015,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868372,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733016,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,53733,868373,Poltrona Tipo Atendimento Fixa J.Mikawa 9577/Capri/Eski Padrao Ca/Cinza Costuras Horizontais.,,,53733017,53733,,1,5,3,2,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868417,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748001,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868418,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748002,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868419,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748003,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868420,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748004,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868421,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748005,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868422,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748006,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868423,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748007,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868426,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748008,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868427,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748009,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868428,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748010,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868429,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748011,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868430,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748012,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868431,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748013,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868432,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748014,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868433,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748015,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868434,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748016,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,55748,868435,Cadeira Executiva P/ Digitacao Marca Rossi,,,55748017,55748,,1,"239,75","135,74","104,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,41497,868465,"Poltrona Tipo Diretor, Marca Belflex Cod. Bf 3002, Em Tecido Ba, Cor Grafite.",,,41497001,41497,,1,46,"26,25","19,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42462,868487,Poltrona Giratoria Marca Giroflex.,,,42462001,42462,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42462,868488,Poltrona Giratoria Marca Giroflex.,,,42462002,42462,,1,15,"8,25","6,75",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,42 - MOBILI┴RIO EM GERAL,42462,868489,Poltrona Giratoria Marca Giroflex.,,,42462003,42462,,1,15,"8,25","6,75",A
